Word,block,response,totcount,theword,proportion
Pizza,count_mass,Can be counted,34,피자,0.8235294117647058
Pizza,count_mass,I don't know/It's hard to say,34,피자,0.17647058823529413
Pizza,solidity,I don't know/It's hard to say,30,피자,0.2
Pizza,solidity,Not a solid,30,피자,0.1
Pizza,solidity,Solid,30,피자,0.7
Plane,category_organization,Form,28,비행기,0.6428571428571429
Plane,category_organization,"Form, Color, Material",28,비행기,0.03571428571428571
Plane,category_organization,"Form, Material",28,비행기,0.25
Plane,category_organization,Material,28,비행기,0.07142857142857142
Plane,count_mass,Can be counted,30,비행기,0.9333333333333333
Plane,count_mass,I don't know/It's hard to say,30,비행기,0.06666666666666667
Plane,solidity,I don't know/It's hard to say,30,비행기,0.06666666666666667
Plane,solidity,Solid,30,비행기,0.9333333333333333
Plate (More curved and round),category_organization,Form,29,그릇,0.6206896551724138
Plate (More curved and round),category_organization,"Form, Color",29,그릇,0.034482758620689655
Plate (More curved and round),category_organization,"Form, Color, Material",29,그릇,0.10344827586206896
Plate (More curved and round),category_organization,"Form, Material",29,그릇,0.13793103448275862
Plate (More curved and round),category_organization,Material,29,그릇,0.10344827586206896
Plate (More curved and round),count_mass,Can be counted,30,그릇,0.9666666666666667
Plate (More curved and round),count_mass,I don't know/It's hard to say,30,그릇,0.03333333333333333
Plate (More curved and round),solidity,I don't know/It's hard to say,29,그릇,0.034482758620689655
Plate (More curved and round),solidity,Solid,29,그릇,0.9655172413793104
Plate (More flat),category_organization,Form,29,접시,0.6896551724137931
Plate (More flat),category_organization,"Form, Color, Material",29,접시,0.1724137931034483
Plate (More flat),category_organization,"Form, Material",29,접시,0.06896551724137931
Plate (More flat),category_organization,Material,29,접시,0.06896551724137931
Plate (More flat),count_mass,Can be counted,30,접시,0.9333333333333333
Plate (More flat),count_mass,I don't know/It's hard to say,30,접시,0.06666666666666667
Plate (More flat),solidity,I don't know/It's hard to say,30,접시,0.06666666666666667
Plate (More flat),solidity,Solid,30,접시,0.9333333333333333
Pocket,category_organization,Form,29,주머니,0.6896551724137931
Pocket,category_organization,"Form, Color",29,주머니,0.034482758620689655
Pocket,category_organization,"Form, Color, Material",29,주머니,0.06896551724137931
Pocket,category_organization,"Form, Material",29,주머니,0.13793103448275862
Pocket,category_organization,Material,29,주머니,0.06896551724137931
Pocket,count_mass,Can be counted,34,주머니,0.7647058823529411
Pocket,count_mass,I don't know/It's hard to say,34,주머니,0.23529411764705882
Pocket,solidity,I don't know/It's hard to say,32,주머니,0.25
Pocket,solidity,Not a solid,32,주머니,0.0625
Pocket,solidity,Solid,32,주머니,0.6875
Potato,category_organization,"Color, Material",29,감자,0.034482758620689655
Potato,category_organization,Form,29,감자,0.4827586206896552
Potato,category_organization,"Form, Color",29,감자,0.1724137931034483
Potato,category_organization,"Form, Color, Material",29,감자,0.13793103448275862
Potato,category_organization,"Form, Material",29,감자,0.10344827586206896
Potato,category_organization,Material,29,감자,0.06896551724137931
Potato,count_mass,Can be counted,32,감자,0.90625
Potato,count_mass,I don't know/It's hard to say,32,감자,0.09375
Potato,solidity,I don't know/It's hard to say,29,감자,0.10344827586206896
Potato,solidity,Not a solid,29,감자,0.06896551724137931
Potato,solidity,Solid,29,감자,0.8275862068965517
Pumpkin,category_organization,Color,29,호박,0.06896551724137931
Pumpkin,category_organization,Form,29,호박,0.4827586206896552
Pumpkin,category_organization,"Form, Color",29,호박,0.06896551724137931
Pumpkin,category_organization,"Form, Color, Material",29,호박,0.13793103448275862
Pumpkin,category_organization,"Form, Material",29,호박,0.1724137931034483
Pumpkin,category_organization,Material,29,호박,0.06896551724137931
Pumpkin,count_mass,Can be counted,32,호박,0.90625
Pumpkin,count_mass,I don't know/It's hard to say,32,호박,0.09375
Pumpkin,solidity,I don't know/It's hard to say,29,호박,0.10344827586206896
Pumpkin,solidity,Not a solid,29,호박,0.10344827586206896
Pumpkin,solidity,Solid,29,호박,0.7931034482758621
Rabbit,category_organization,Form,29,토끼,0.7586206896551724
Rabbit,category_organization,"Form, Color",29,토끼,0.034482758620689655
Rabbit,category_organization,"Form, Color, Material",29,토끼,0.034482758620689655
Rabbit,category_organization,"Form, Material",29,토끼,0.13793103448275862
Rabbit,category_organization,Material,29,토끼,0.034482758620689655
Rabbit,count_mass,Can be counted,36,토끼,0.8055555555555556
Rabbit,count_mass,I don't know/It's hard to say,36,토끼,0.19444444444444445
Rabbit,solidity,I don't know/It's hard to say,29,토끼,0.2413793103448276
Rabbit,solidity,Not a solid,29,토끼,0.10344827586206896
Rabbit,solidity,Solid,29,토끼,0.6551724137931034
Radio,category_organization,Color,29,라디오,0.034482758620689655
Radio,category_organization,Form,29,라디오,0.6206896551724138
Radio,category_organization,"Form, Color",29,라디오,0.06896551724137931
Radio,category_organization,"Form, Material",29,라디오,0.13793103448275862
Radio,category_organization,Material,29,라디오,0.034482758620689655
Radio,category_organization,Not applicable,29,라디오,0.10344827586206896
Radio,count_mass,Can be counted,31,라디오,0.9354838709677419
Radio,count_mass,I don't know/It's hard to say,31,라디오,0.06451612903225806
Radio,solidity,I don't know/It's hard to say,29,라디오,0.06896551724137931
Radio,solidity,Solid,29,라디오,0.9310344827586207
Radish,category_organization,Color,29,무/무우,0.034482758620689655
Radish,category_organization,Form,29,무/무우,0.5172413793103449
Radish,category_organization,"Form, Color",29,무/무우,0.06896551724137931
Radish,category_organization,"Form, Color, Material",29,무/무우,0.13793103448275862
Radish,category_organization,"Form, Material",29,무/무우,0.10344827586206896
Radish,category_organization,Material,29,무/무우,0.10344827586206896
Radish,category_organization,Not applicable,29,무/무우,0.034482758620689655
Radish,count_mass,Can be counted,32,무/무우,0.90625
Radish,count_mass,I don't know/It's hard to say,32,무/무우,0.09375
Radish,solidity,I don't know/It's hard to say,29,무/무우,0.10344827586206896
Radish,solidity,Not a solid,29,무/무우,0.06896551724137931
Radish,solidity,Solid,29,무/무우,0.8275862068965517
Rag,category_organization,Color,29,걸레,0.034482758620689655
Rag,category_organization,Form,29,걸레,0.5172413793103449
Rag,category_organization,"Form, Color, Material",29,걸레,0.10344827586206896
Rag,category_organization,"Form, Material",29,걸레,0.1724137931034483
Rag,category_organization,Material,29,걸레,0.13793103448275862
Rag,category_organization,Not applicable,29,걸레,0.034482758620689655
Rag,count_mass,Can be counted,31,걸레,0.9032258064516129
Rag,count_mass,Cannot be counted,31,걸레,0.03225806451612903
Rag,count_mass,I don't know/It's hard to say,31,걸레,0.06451612903225806
Rag,solidity,I don't know/It's hard to say,29,걸레,0.06896551724137931
Rag,solidity,Not a solid,29,걸레,0.10344827586206896
Rag,solidity,Solid,29,걸레,0.8275862068965517
Rain,category_organization,Color,29,비,0.034482758620689655
Rain,category_organization,"Color, Material",29,비,0.034482758620689655
Rain,category_organization,Form,29,비,0.3448275862068966
Rain,category_organization,"Form, Material",29,비,0.13793103448275862
Rain,category_organization,Material,29,비,0.27586206896551724
Rain,category_organization,"Material, Not applicable",29,비,0.06896551724137931
Rain,category_organization,Not applicable,29,비,0.10344827586206896
Rain,count_mass,Can be counted,28,비,0.03571428571428571
Rain,count_mass,Cannot be counted,28,비,0.8928571428571429
Rain,count_mass,I don't know/It's hard to say,28,비,0.07142857142857142
Rain,solidity,I don't know/It's hard to say,29,비,0.06896551724137931
Rain,solidity,Not a solid,29,비,0.896551724137931
Rain,solidity,Solid,29,비,0.034482758620689655
Ramen,category_organization,Color,29,라면,0.034482758620689655
Ramen,category_organization,"Color, Material",29,라면,0.034482758620689655
Ramen,category_organization,Form,29,라면,0.4827586206896552
Ramen,category_organization,"Form, Color",29,라면,0.06896551724137931
Ramen,category_organization,"Form, Color, Material",29,라면,0.13793103448275862
Ramen,category_organization,"Form, Material",29,라면,0.20689655172413793
Ramen,category_organization,Material,29,라면,0.034482758620689655
Ramen,count_mass,Can be counted,41,라면,0.6097560975609756
Ramen,count_mass,Cannot be counted,41,라면,0.024390243902439025
Ramen,count_mass,I don't know/It's hard to say,41,라면,0.36585365853658536
Ramen,solidity,I don't know/It's hard to say,32,라면,0.46875
Ramen,solidity,Not a solid,32,라면,0.09375
Ramen,solidity,Solid,32,라면,0.4375
Refrigerator,category_organization,Color,29,냉장고,0.034482758620689655
Refrigerator,category_organization,Form,29,냉장고,0.6896551724137931
Refrigerator,category_organization,"Form, Color, Material",29,냉장고,0.034482758620689655
Refrigerator,category_organization,"Form, Material",29,냉장고,0.1724137931034483
Refrigerator,category_organization,Material,29,냉장고,0.06896551724137931
Refrigerator,count_mass,Can be counted,30,냉장고,0.9666666666666667
Refrigerator,count_mass,I don't know/It's hard to say,30,냉장고,0.03333333333333333
Refrigerator,solidity,I don't know/It's hard to say,29,냉장고,0.034482758620689655
Refrigerator,solidity,Solid,29,냉장고,0.9655172413793104
Rice,category_organization,Color,29,쌀,0.034482758620689655
Rice,category_organization,Form,29,쌀,0.4482758620689655
Rice,category_organization,"Form, Color",29,쌀,0.034482758620689655
Rice,category_organization,"Form, Color, Material",29,쌀,0.13793103448275862
Rice,category_organization,"Form, Material",29,쌀,0.20689655172413793
Rice,category_organization,Material,29,쌀,0.13793103448275862
Rice,count_mass,Can be counted,31,쌀,0.5161290322580645
Rice,count_mass,Cannot be counted,31,쌀,0.25806451612903225
Rice,count_mass,I don't know/It's hard to say,31,쌀,0.22580645161290322
Rice,solidity,I don't know/It's hard to say,34,쌀,0.20588235294117646
Rice,solidity,Not a solid,34,쌀,0.11764705882352941
Rice,solidity,Solid,34,쌀,0.6764705882352942
Rice Cake,category_organization,Form,29,떡,0.5517241379310345
Rice Cake,category_organization,"Form, Color, Material",29,떡,0.06896551724137931
Rice Cake,category_organization,"Form, Material",29,떡,0.2413793103448276
Rice Cake,category_organization,Material,29,떡,0.13793103448275862
Rice Cake,count_mass,Can be counted,32,떡,0.90625
Rice Cake,count_mass,I don't know/It's hard to say,32,떡,0.09375
Rice Cake,solidity,I don't know/It's hard to say,29,떡,0.10344827586206896
Rice Cake,solidity,Not a solid,29,떡,0.13793103448275862
Rice Cake,solidity,Solid,29,떡,0.7586206896551724
Robot,category_organization,Form,29,로봇,0.6206896551724138
Robot,category_organization,"Form, Color, Material",29,로봇,0.034482758620689655
Robot,category_organization,"Form, Material",29,로봇,0.20689655172413793
Robot,category_organization,Material,29,로봇,0.06896551724137931
Robot,category_organization,Not applicable,29,로봇,0.06896551724137931
Robot,count_mass,Can be counted,30,로봇,0.8333333333333334
Robot,count_mass,I don't know/It's hard to say,30,로봇,0.16666666666666666
Robot,solidity,I don't know/It's hard to say,33,로봇,0.15151515151515152
Robot,solidity,Solid,33,로봇,0.8484848484848485
Rock,category_organization,"Color, Material",29,돌,0.034482758620689655
Rock,category_organization,Form,29,돌,0.4482758620689655
Rock,category_organization,"Form, Color",29,돌,0.06896551724137931
Rock,category_organization,"Form, Color, Material",29,돌,0.10344827586206896
Rock,category_organization,"Form, Material",29,돌,0.1724137931034483
Rock,category_organization,Material,29,돌,0.13793103448275862
Rock,category_organization,Not applicable,29,돌,0.034482758620689655
Rock,count_mass,Can be counted,30,돌,0.7333333333333333
Rock,count_mass,Cannot be counted,30,돌,0.2
Rock,count_mass,I don't know/It's hard to say,30,돌,0.06666666666666667
Rock,solidity,I don't know/It's hard to say,29,돌,0.06896551724137931
Rock,solidity,Solid,29,돌,0.9310344827586207
Roof,category_organization,Form,29,지붕,0.7241379310344828
Roof,category_organization,"Form, Color, Material",29,지붕,0.13793103448275862
Roof,category_organization,"Form, Material",29,지붕,0.10344827586206896
Roof,category_organization,Material,29,지붕,0.034482758620689655
Roof,count_mass,Can be counted,27,지붕,0.9629629629629629
Roof,count_mass,I don't know/It's hard to say,27,지붕,0.037037037037037035
Roof,solidity,I don't know/It's hard to say,29,지붕,0.034482758620689655
Roof,solidity,Solid,29,지붕,0.9655172413793104
Room,category_organization,Form,29,방,0.6551724137931034
Room,category_organization,"Form, Color",29,방,0.034482758620689655
Room,category_organization,"Form, Color, Material",29,방,0.034482758620689655
Room,category_organization,"Form, Material",29,방,0.13793103448275862
Room,category_organization,Material,29,방,0.034482758620689655
Room,category_organization,Not applicable,29,방,0.10344827586206896
Room,count_mass,Can be counted,35,방,0.7714285714285715
Room,count_mass,Cannot be counted,35,방,0.02857142857142857
Room,count_mass,I don't know/It's hard to say,35,방,0.2
Room,solidity,I don't know/It's hard to say,30,방,0.23333333333333334
Room,solidity,Not a solid,30,방,0.06666666666666667
Room,solidity,Solid,30,방,0.7
Salt,category_organization,Color,29,소금,0.034482758620689655
